Hit,GenBankID,aln_hit,%I,P(H),E-value,Bit-Score,len(Qry),len(aln),%aln,Taxonomy,TaxID,Database,Method,TP
DAY33806.1,DAY33806.1,358.0,82.402,1.0,0.0,620.0,360.0,358.0,0.9944444444444444,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Av-1
NP_040718.1,NP_040718.1,266.0,97.744,1.0,0.0,534.0,266.0,266.0,1.0,Bacillus phage PZA,10757.0,nr,PSI-BLAST,phi29
USL89528.1,USL89528.1,313.0,100.0,1.0,0.0,634.0,313.0,313.0,1.0,Bacillus phage vB_BceP_LY3,2950458.0,nr,PSI-BLAST,LY3
YP_010113748.1,YP_010113748.1,307.0,100.0,1.0,0.0,618.0,307.0,307.0,1.0,Bacillus phage DLc1,2777318.0,nr,PSI-BLAST,DLc1
YP_010114692.1,YP_010114692.1,273.0,100.0,1.0,0.0,558.0,273.0,273.0,1.0,Bacillus phage WhyPhy,2801480.0,nr,PSI-BLAST,WhyPhy
UOX39806.1,UOX39806.1,266.0,100.0,1.0,0.0,549.0,266.0,266.0,1.0,Bacillus phage Chedec 11,2932672.0,nr,PSI-BLAST,Chedec11
AAX45555.1,AAX45555.1,259.0,97.297,1.0,0.0,513.0,259.0,259.0,1.0,Enterobacteria phage L17,318593.0,nr,PSI-BLAST,PRD1
YP_009842182.1,YP_009842182.1,267.0,97.004,1.0,0.0,535.0,267.0,267.0,1.0,Arthrobacter phage Mendel,2484218.0,nr,PSI-BLAST,Tillums
WVX89719.1,WVX89719.1,255.0,100.0,1.0,0.0,523.0,255.0,255.0,1.0,Microbacterium phage Curie,3113733.0,nr,PSI-BLAST,Curie
YP_009910150.1,YP_009910150.1,250.0,100.0,1.0,0.0,508.0,250.0,250.0,1.0,Bacillus phage Harambe,1981931.0,nr,PSI-BLAST,Harambe
XGU07810.1,XGU07810.1,255.0,100.0,1.0,0.0,521.0,255.0,255.0,1.0,Microbacterium phage Evcara,3241072.0,nr,PSI-BLAST,Evcara
NP_044703.1,NP_044703.1,581.0,99.828,1.0,0.0,1191.0,581.0,581.0,1.0,Duck atadenovirus A,130328.0,nr,PSI-BLAST,DAdV-1
YP_009620045.1,YP_009620045.1,559.0,100.0,1.0,0.0,1144.0,559.0,559.0,1.0,Gluconobacter phage GC1,2047788.0,nr,PSI-BLAST,GC1
YP_006560295.1,YP_006560295.1,261.0,100.0,1.0,0.0,528.0,261.0,261.0,1.0,Weissella phage phiYS61,1161906.0,nr,PSI-BLAST,phiYS61
YP_010756039.1,YP_010756039.1,264.0,100.0,1.0,0.0,543.0,264.0,264.0,1.0,Glutamicibacter phage Voltaire,2891955.0,nr,PSI-BLAST,Voltaire
YP_010755012.1,YP_010755012.1,255.0,100.0,1.0,0.0,525.0,255.0,255.0,1.0,Microbacterium phage PineapplePizza,2927268.0,nr,PSI-BLAST,PineapplePizza
URG18047.1,URG18047.1,259.0,100.0,1.0,0.0,540.0,259.0,259.0,1.0,Curtobacterium phage Ayka,2945915.0,nr,PSI-BLAST,Ayka
DAF56532.1,DAF56532.1,274.0,100.0,1.0,0.0,547.0,274.0,274.0,1.0,Podoviridae sp. ctnWS46,2827747.0,nr,PSI-BLAST,ctnWS46
YP_009910547.1,YP_009910547.1,264.0,100.0,1.0,0.0,536.0,264.0,264.0,1.0,Bacillus phage Karezi,2591398.0,nr,PSI-BLAST,Karezi
NP_073686.1,NP_073686.1,265.0,100.0,1.0,0.0,531.0,265.0,265.0,1.0,Bacillus phage GA1,2679898.0,nr,PSI-BLAST,GA1
UAW96080.1,UAW96080.1,316.0,90.19,1.0,1.4000000000000002e-180,545.0,671.0,316.0,0.4709388971684053,Human mastadenovirus C,129951.0,nr,PSI-BLAST,hAd2
AQS87831.1,AQS87831.1,502.0,22.112,1.0,1.51e-180,529.0,559.0,490.0,0.8765652951699463,Neoasaia chiangmaiensis,320497.0,nr,PSI-BLAST,GC1
DAW37455.1,DAW37455.1,339.0,73.746,1.0,1.96e-178,508.0,360.0,337.0,0.9361111111111112,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Av-1
YP_010084137.1,YP_010084137.1,235.0,100.0,1.0,1.23e-174,489.0,235.0,235.0,1.0,Vibrio phage 1.249.A._10N.261.55.B9,1881268.0,nr,PSI-BLAST,viph1249b
WP_086415123.1,WP_086415123.1,245.0,99.592,1.0,1.89e-174,489.0,245.0,245.0,1.0,Bacillus thuringiensis,1428.0,nr,PSI-BLAST,Bam35
DAR68696.1,DAR68696.1,283.0,83.039,1.0,2.79e-174,495.0,360.0,283.0,0.7861111111111111,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Av-1
WP_098829850.1,WP_098829850.1,245.0,96.735,1.0,9.28e-174,488.0,245.0,245.0,1.0,Bacillus thuringiensis,1428.0,nr,PSI-BLAST,Sato
UVY45549.1,UVY45549.1,274.0,88.321,1.0,2.72e-173,489.0,274.0,274.0,1.0,Bacteriophage sp.,38018.0,nr,PSI-BLAST,ctnWS46
YP_002302516.1,YP_002302516.1,233.0,100.0,1.0,1.39e-171,481.0,233.0,233.0,1.0,Bacillus phage AP50,2880538.0,nr,PSI-BLAST,AP50
WMQ77644.1,WMQ77644.1,520.0,43.462,1.0,7.48e-171,505.0,581.0,509.0,0.8760757314974182,Zoothera dauma adenovirus,3073259.0,nr,PSI-BLAST,DAdV-1
DAF64363.1,DAF64363.1,311.0,76.206,1.0,1.97e-170,487.0,360.0,311.0,0.8638888888888889,Podoviridae sp. cttot15,2827751.0,nr,PSI-BLAST,Av-1
UXN78499.1,UXN78499.1,265.0,87.925,1.0,3.11e-168,475.0,265.0,265.0,1.0,Bacillus phage vB_BaeroP_SYYB1,2980552.0,nr,PSI-BLAST,GA1
WP_194265747.1,WP_194265747.1,409.0,22.983,1.0,8.209999999999999e-168,492.0,559.0,402.0,0.7191413237924866,unclassified Gluconobacter,2644261.0,nr,PSI-BLAST,GC1
YP_009910647.1,YP_009910647.1,265.0,88.679,1.0,3.2500000000000002e-167,473.0,265.0,265.0,1.0,Bacillus phage SRT01hs,2847044.0,nr,PSI-BLAST,GA1
WGL40795.1,WGL40795.1,678.0,28.319,1.0,9.130000000000001e-166,501.0,671.0,566.0,0.8435171385991058,Tawny frogmouth aviadenovirus A,3042372.0,nr,PSI-BLAST,hAd2
NP_690636.1,NP_690636.1,266.0,83.459,1.0,2.99e-165,468.0,266.0,266.0,1.0,Bacillus phage B103,2994042.0,nr,PSI-BLAST,Chedec11
XGR28300.1,XGR28300.1,321.0,73.832,1.0,2.8e-164,494.0,671.0,311.0,0.4634873323397913,Human mastadenovirus B,108098.0,nr,PSI-BLAST,hAd2
WP_253571176.1,WP_253571176.1,432.0,21.991,1.0,7.98e-164,482.0,559.0,417.0,0.7459749552772809,Gluconobacter albidus,318683.0,nr,PSI-BLAST,GC1
YP_009838143.1,YP_009838143.1,238.0,93.697,1.0,7.210000000000001e-163,459.0,238.0,238.0,1.0,Clostridium phage CPS2,2175605.0,nr,PSI-BLAST,phiZP2
DAW91747.1,DAW91747.1,247.0,89.474,1.0,1.57e-162,461.0,274.0,247.0,0.9014598540145984,Bacteriophage sp.,38018.0,nr,PSI-BLAST,ctnWS46
WP_155723309.1,WP_155723309.1,520.0,25.962,1.0,4.27e-162,483.0,559.0,507.0,0.9069767441860463,Gluconobacter potus,2724927.0,nr,PSI-BLAST,GC1
WP_148620922.1,WP_148620922.1,521.0,26.296,1.0,1.09e-161,482.0,559.0,507.0,0.9069767441860463,Gluconobacter thailandicus,257438.0,nr,PSI-BLAST,GC1
DAO14971.1,DAO14971.1,250.0,88.8,1.0,9.55e-161,460.0,360.0,250.0,0.6944444444444444,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Av-1
QIJ58559.1,QIJ58559.1,323.0,69.969,1.0,2.6300000000000003e-160,474.0,638.0,323.0,0.5062695924764891,Bat mastadenovirus,740971.0,nr,PSI-BLAST,EAdV-1
WP_211515133.1,WP_211515133.1,521.0,26.104,1.0,1.41e-159,477.0,559.0,503.0,0.8998211091234347,Gluconobacter cerinus,38307.0,nr,PSI-BLAST,GC1
WP_062497094.1,WP_062497094.1,497.0,25.352,1.0,2.65e-158,473.0,559.0,482.0,0.8622540250447227,Gluconobacter potus,2724927.0,nr,PSI-BLAST,GC1
WP_211580898.1,WP_211580898.1,514.0,26.654,1.0,1e-155,466.0,559.0,493.0,0.8819320214669052,Gluconobacter wancherniae,1307955.0,nr,PSI-BLAST,GC1
DAR03116.1,DAR03116.1,274.0,78.467,1.0,6.82e-155,442.0,274.0,274.0,1.0,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,ctnWS46
MDY5645606.1,MDY5645606.1,274.0,77.372,1.0,1.22e-154,442.0,274.0,274.0,1.0,Candidatus Onthovivens sp.,2952951.0,nr,PSI-BLAST,ctnWS46
DAP09518.1,DAP09518.1,275.0,78.545,1.0,3.02e-154,444.0,360.0,275.0,0.7638888888888888,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Av-1
DAN01206.1,DAN01206.1,261.0,82.375,1.0,4.21e-154,444.0,360.0,261.0,0.725,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Av-1
WP_048849597.1,WP_048849597.1,515.0,24.854,1.0,5.48e-154,464.0,559.0,494.0,0.8837209302325582,Tanticharoenia sakaeratensis,444053.0,nr,PSI-BLAST,GC1
UZV41723.1,UZV41723.1,310.0,71.29,1.0,1.32e-153,468.0,671.0,310.0,0.4619970193740685,Adenovirus sp.,1967472.0,nr,PSI-BLAST,hAd2
DAJ26306.1,DAJ26306.1,221.0,94.57,1.0,8.98e-153,433.0,230.0,221.0,0.9608695652173912,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Cp1
WP_302540756.1,WP_302540756.1,274.0,76.277,1.0,2.05e-152,436.0,274.0,274.0,1.0,Holdemanella biformis,1735.0,nr,PSI-BLAST,ctnWS46
WP_147150788.1,WP_147150788.1,415.0,22.651,1.0,2.41e-152,453.0,559.0,410.0,0.7334525939177102,Neoasaia chiangmaiensis,320497.0,nr,PSI-BLAST,GC1
DAW86941.1,DAW86941.1,274.0,77.737,1.0,8.08e-152,435.0,274.0,274.0,1.0,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,ctnWS46
DAS18361.1,DAS18361.1,267.0,76.03,1.0,7.59e-151,436.0,360.0,267.0,0.7416666666666667,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Av-1
WP_102981911.1,WP_102981911.1,308.0,69.156,1.0,1.46e-148,429.0,313.0,308.0,0.9840255591054312,Bacillus thuringiensis,1428.0,nr,PSI-BLAST,LY3
YP_009910369.1,YP_009910369.1,310.0,69.677,1.0,1.37e-147,427.0,307.0,306.0,0.996742671009772,Bacillus phage vB_BthP-Goe4,2315470.0,nr,PSI-BLAST,DLc1
WP_202257371.1,WP_202257371.1,496.0,24.597,1.0,3.23e-147,445.0,559.0,481.0,0.8604651162790697,Gluconobacter sphaericus,574987.0,nr,PSI-BLAST,GC1
MCI7601928.1,MCI7601928.1,274.0,77.737,1.0,5.49e-146,420.0,274.0,274.0,1.0,Mollicutes bacterium,37628.0,nr,PSI-BLAST,ctnWS46
WP_087972990.1,WP_087972990.1,245.0,88.163,1.0,2.25e-145,416.0,245.0,244.0,0.9959183673469388,Bacillus cereus group,86661.0,nr,PSI-BLAST,Bam35
YP_009910606.1,YP_009910606.1,210.0,95.714,1.0,6.68e-144,412.0,273.0,210.0,0.7692307692307693,Bacillus phage vB_Bpu_PumA2,2662128.0,nr,PSI-BLAST,WhyPhy
DAL79380.1,DAL79380.1,274.0,75.547,1.0,2.19e-143,413.0,274.0,274.0,1.0,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,ctnWS46
WP_270785426.1,WP_270785426.1,244.0,80.328,1.0,3.08e-143,410.0,245.0,244.0,0.9959183673469388,Bacillus cereus group sp. Bc015,3018123.0,nr,PSI-BLAST,Sato
QOV03172.1,QOV03172.1,263.0,82.89,1.0,3.96e-143,427.0,671.0,263.0,0.3919523099850969,Human adenovirus 41,10524.0,nr,PSI-BLAST,hAd2
WP_077807301.1,WP_077807301.1,496.0,28.427,1.0,1.19e-142,433.0,559.0,480.0,0.8586762075134168,Neoasaia chiangmaiensis,320497.0,nr,PSI-BLAST,GC1
QWT50655.1,QWT50655.1,310.0,67.742,1.0,4.05e-142,413.0,307.0,306.0,0.996742671009772,Bacillus phage DLn1,2848982.0,nr,PSI-BLAST,DLc1
2EX3_B,2EX3_B,196.0,100.0,1.0,3.11e-140,403.0,266.0,196.0,0.7368421052631579,Salasvirus phi29,10756.0,nr,PSI-BLAST,phi29
WP_253570512.1,WP_253570512.1,508.0,28.15,1.0,5.09e-140,427.0,559.0,486.0,0.8694096601073346,Gluconobacter albidus,318683.0,nr,PSI-BLAST,GC1
YP_009910223.1,YP_009910223.1,306.0,66.34,1.0,7.01e-140,407.0,307.0,306.0,0.996742671009772,Bacillus phage SerPounce,1983413.0,nr,PSI-BLAST,DLc1
WP_098102510.1,WP_098102510.1,233.0,89.27,1.0,1.19e-139,400.0,233.0,233.0,1.0,Bacillus wiedmannii,1890302.0,nr,PSI-BLAST,AP50
WP_137057459.1,WP_137057459.1,225.0,89.333,1.0,4.26e-137,394.0,245.0,225.0,0.9183673469387756,Bacillus mycoides,1405.0,nr,PSI-BLAST,Bam35
YP_006488621.1,YP_006488621.1,237.0,79.325,1.0,1.3899999999999999e-136,393.0,238.0,237.0,0.9957983193277312,Clostridium phage phiCPV4,1162305.0,nr,PSI-BLAST,phiZP2
AYJ76434.1,AYJ76434.1,221.0,85.068,1.0,1.4299999999999999e-136,394.0,266.0,221.0,0.8308270676691729,Bacillus phage BSP11,2301651.0,nr,PSI-BLAST,Chedec11
YP_009279582.1,YP_009279582.1,306.0,65.359,1.0,1.9699999999999998e-136,398.0,307.0,306.0,0.996742671009772,Bacillus phage Claudi,1874001.0,nr,PSI-BLAST,DLc1
YP_006383588.1,YP_006383588.1,237.0,80.591,1.0,6.74e-136,391.0,238.0,237.0,0.9957983193277312,Clostridium phage phiCP7R,1162304.0,nr,PSI-BLAST,phiZP2
YP_009910463.1,YP_009910463.1,308.0,63.961,1.0,3.38e-134,393.0,313.0,308.0,0.9840255591054312,Bacillus phage DK2,2500809.0,nr,PSI-BLAST,LY3
YP_010084159.1,YP_010084159.1,191.0,95.812,1.0,9.01e-133,379.0,191.0,191.0,1.0,Vibrio phage 1.044.O._10N.261.51.B8,1881303.0,nr,PSI-BLAST,viph1008o
KQB17995.1,KQB17995.1,186.0,100.0,1.0,2.2100000000000003e-132,380.0,245.0,186.0,0.7591836734693878,Bacillus thuringiensis,1428.0,nr,PSI-BLAST,Bam35
YP_008060104.1,YP_008060104.1,310.0,62.903,1.0,1.06e-131,387.0,313.0,308.0,0.9840255591054312,Bacillus phage MG-B1,1309583.0,nr,PSI-BLAST,LY3
WP_327912024.1,WP_327912024.1,199.0,90.452,1.0,7.15e-131,377.0,245.0,199.0,0.8122448979591836,Bacillus paranthracis,2026186.0,nr,PSI-BLAST,Bam35
MBF0875049.1,MBF0875049.1,333.0,23.123,1.0,7.17e-130,392.0,559.0,328.0,0.5867620751341681,Gluconobacter sp. R75629,2724930.0,nr,PSI-BLAST,GC1
AZV00069.1,AZV00069.1,279.0,68.817,1.0,1.13e-128,377.0,307.0,275.0,0.8957654723127035,Bacillus phage vB_BthP-HD73phi,2500580.0,nr,PSI-BLAST,DLc1
MED2665836.1,MED2665836.1,198.0,95.455,1.0,7.94e-127,367.0,245.0,198.0,0.8081632653061225,Bacillus thuringiensis,1428.0,nr,PSI-BLAST,Bam35
DAS59477.1,DAS59477.1,225.0,73.778,1.0,3.85e-119,348.0,230.0,225.0,0.9782608695652174,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Cp1
AAA42522.1,AAA42522.1,222.0,77.027,1.0,8.13e-119,363.0,671.0,222.0,0.3308494783904619,Human adenovirus 40,28284.0,nr,PSI-BLAST,hAd2
KQB18450.1,KQB18450.1,171.0,100.0,1.0,1.1000000000000001e-118,345.0,245.0,171.0,0.6979591836734694,Bacillus thuringiensis,1428.0,nr,PSI-BLAST,Bam35
WJZ48272.1,WJZ48272.1,163.0,100.0,1.0,3.1100000000000002e-118,340.0,163.0,163.0,1.0,Synechococcus phage DSL-LC02,3058947.0,nr,PSI-BLAST,DSL-LC02
DAR94497.1,DAR94497.1,220.0,76.818,1.0,3.56e-118,351.0,360.0,219.0,0.6083333333333333,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Av-1
WP_341007267.1,WP_341007267.1,240.0,73.75,1.0,9.84e-116,341.0,245.0,240.0,0.979591836734694,Bacillus sp. FSL L8-0637,2954753.0,nr,PSI-BLAST,Bam35
YP_001210311.1,YP_001210311.1,163.0,100.0,1.0,1.18e-115,334.0,163.0,163.0,1.0,Acidianus bottle-shaped virus,437444.0,nr,PSI-BLAST,ABV
WP_313660235.1,WP_313660235.1,167.0,97.006,1.0,7.19e-115,332.0,167.0,167.0,1.0,Staphylococcus haemolyticus,1283.0,nr,PSI-BLAST,St134
DAO17954.1,DAO17954.1,165.0,95.152,1.0,2.75e-111,326.0,230.0,165.0,0.717391304347826,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Cp1
YP_010796998.1,YP_010796998.1,698.0,26.791,1.0,1.61e-109,356.0,684.0,614.0,0.8976608187134503,Red-eared slider adenovirus 1,2749458.0,nr,PSI-BLAST,PiAdV-1
MFC7663686.1,MFC7663686.1,466.0,18.026,1.0,9.72e-109,344.0,559.0,456.0,0.815742397137746,Methylorubrum suomiense,144191.0,nr,PSI-BLAST,GC1
HDR7311489.1,HDR7311489.1,231.0,65.368,1.0,2.41e-108,321.0,233.0,231.0,0.9914163090128756,Bacillus cytotoxicus,580165.0,nr,PSI-BLAST,AP50
WP_197705057.1,WP_197705057.1,492.0,17.073,1.0,5.67e-108,350.0,559.0,482.0,0.8622540250447227,Methylorubrum populi,223967.0,nr,PSI-BLAST,GC1
WP_238308415.1,WP_238308415.1,466.0,18.026,1.0,4.37e-107,350.0,559.0,456.0,0.815742397137746,Methylorubrum suomiense,144191.0,nr,PSI-BLAST,GC1
AGT76449.1,AGT76449.1,232.0,70.259,1.0,3.96e-106,330.0,671.0,232.0,0.34575260804769,Human mastadenovirus D,130310.0,nr,PSI-BLAST,hAd2
YP_010084181.1,YP_010084181.1,191.0,77.487,1.0,4.01e-106,312.0,191.0,191.0,1.0,Vibrio phage 1.008.O._10N.286.54.E5,1881242.0,nr,PSI-BLAST,viph1008o
QEJ80752.1,QEJ80752.1,614.0,23.779,1.0,9.34e-106,340.0,581.0,578.0,0.9948364888123924,Amniota adenovirus 1,2604329.0,nr,PSI-BLAST,DAdV-1
MEB9381014.1,MEB9381014.1,233.0,63.948,1.0,1.0499999999999998e-104,312.0,233.0,233.0,1.0,Bacillus cereus,1396.0,nr,PSI-BLAST,AP50
WP_016124040.1,WP_016124040.1,233.0,65.236,1.0,1.1899999999999998e-104,312.0,233.0,233.0,1.0,Bacillus cereus group,86661.0,nr,PSI-BLAST,AP50
WP_003596292.1,WP_003596292.1,488.0,17.623,1.0,9.39e-103,339.0,559.0,479.0,0.8568872987477638,Methylorubrum extorquens,408.0,nr,PSI-BLAST,GC1
WP_328174361.1,WP_328174361.1,161.0,88.82,1.0,2.37e-101,301.0,245.0,161.0,0.6571428571428571,Priestia aryabhattai,412384.0,nr,PSI-BLAST,Bam35
WP_139034474.1,WP_139034474.1,495.0,19.596,1.0,2.33e-99,330.0,559.0,480.0,0.8586762075134168,Methylobacterium terricola,2583531.0,nr,PSI-BLAST,GC1
WP_001284675.1,WP_001284675.1,233.0,63.519,1.0,4.25e-99,298.0,233.0,233.0,1.0,Bacillus,1386.0,nr,PSI-BLAST,AP50
QGZ10481.1,QGZ10481.1,188.0,74.468,1.0,2.98e-96,303.0,619.0,188.0,0.3037156704361874,Siadenovirus sp.,2671519.0,nr,PSI-BLAST,CPAdV-2
MDA1663856.1,MDA1663856.1,146.0,99.315,1.0,2.85e-95,285.0,245.0,146.0,0.5959183673469388,Bacillus cereus group sp. TH153LC,3018059.0,nr,PSI-BLAST,Sato
WWP49494.1,WWP49494.1,610.0,22.951,1.0,4.0099999999999996e-92,306.0,604.0,595.0,0.9850993377483444,Adenoviridae sp.,2558248.0,nr,PSI-BLAST,GAdV-4
WP_097963215.1,WP_097963215.1,233.0,60.086,1.0,1.18e-90,276.0,233.0,233.0,1.0,Bacillus pseudomycoides,64104.0,nr,PSI-BLAST,AP50
MED3302581.1,MED3302581.1,137.0,99.27,1.0,2.31e-90,273.0,245.0,137.0,0.5591836734693878,Bacillus thuringiensis,1428.0,nr,PSI-BLAST,Bam35
YP_010084071.1,YP_010084071.1,131.0,96.947,1.0,6.78e-90,266.0,131.0,131.0,1.0,Streptomyces phage WheeHeim,2500797.0,nr,PSI-BLAST,Forthebois
WP_156375497.1,WP_156375497.1,496.0,18.347,1.0,1.2e-89,299.0,559.0,475.0,0.8497316636851521,Methylobacterium sp. Leaf125,1736265.0,nr,PSI-BLAST,GC1
WP_253398492.1,WP_253398492.1,480.0,17.292,1.0,5.06e-89,295.0,559.0,457.0,0.817531305903399,Methylorubrum extorquens,408.0,nr,PSI-BLAST,GC1
YP_009211276.1,YP_009211276.1,163.0,74.233,1.0,5.86e-87,261.0,163.0,163.0,1.0,Acidianus bottle-shaped virus 2 strain ABV2,1732173.0,nr,PSI-BLAST,ABV
YP_009910414.1,YP_009910414.1,204.0,64.706,1.0,7.95e-87,269.0,313.0,204.0,0.6517571884984026,Bacillus phage DK1,2500808.0,nr,PSI-BLAST,LY3
MDU5307243.1,MDU5307243.1,127.0,97.638,1.0,4.210000000000001e-86,258.0,167.0,127.0,0.7604790419161677,Staphylococcus epidermidis,1282.0,nr,PSI-BLAST,St134
DAM69226.1,DAM69226.1,274.0,30.292,1.0,1.99e-84,268.0,360.0,269.0,0.7472222222222222,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Av-1
YP_010790523.1,YP_010790523.1,394.0,31.726,1.0,4.29e-84,288.0,619.0,360.0,0.5815831987075929,White sturgeon adenovirus 1,2580388.0,nr,PSI-BLAST,CPAdV-2
DAJ38996.1,DAJ38996.1,285.0,30.175,1.0,7.639999999999999e-84,267.0,360.0,276.0,0.7666666666666667,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Av-1
MED1164287.1,MED1164287.1,138.0,87.681,1.0,4.63e-83,254.0,245.0,138.0,0.563265306122449,Bacillus paranthracis,2026186.0,nr,PSI-BLAST,Bam35
DAN98500.1,DAN98500.1,136.0,88.235,1.0,1.97e-82,249.0,167.0,136.0,0.8143712574850299,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,St134
WP_176520369.1,WP_176520369.1,274.0,28.102,1.0,5.07e-82,262.0,360.0,269.0,0.7472222222222222,Bacillus thuringiensis,1428.0,nr,PSI-BLAST,Av-1
YP_010669901.1,YP_010669901.1,115.0,100.0,1.0,9.26e-81,242.0,115.0,115.0,1.0,Synechococcus phage S-SCSM1,2588487.0,nr,PSI-BLAST,S-SCSM1
YP_010756068.1,YP_010756068.1,266.0,28.195,1.0,4.24e-80,252.0,267.0,266.0,0.99625468164794,Rhizobium phage RHph_N3_8,2509748.0,nr,PSI-BLAST,Tillums
WP_326053915.1,WP_326053915.1,123.0,100.0,1.0,2.21e-79,244.0,245.0,123.0,0.5020408163265306,Bacillus anthracis,1392.0,nr,PSI-BLAST,Bam35
QOJ53941.1,QOJ53941.1,569.0,23.902,1.0,1.32e-78,269.0,295.0,534.0,1.810169491525424,Passerine adenovirus 1,2779174.0,nr,PSI-BLAST,PsAdv-3
WNL51121.1,WNL51121.1,114.0,100.0,1.0,2.54e-78,236.0,114.0,114.0,1.0,Synechococcus phage S-CREM2,3075959.0,nr,PSI-BLAST,S-CREM2
UTC25166.1,UTC25166.1,253.0,36.759,1.0,3.75e-78,247.0,264.0,252.0,0.9545454545454546,Cytobacillus phage Bfsp1,2961991.0,nr,PSI-BLAST,Karezi
YP_010755973.1,YP_010755973.1,259.0,26.641,1.0,2.84e-77,245.0,267.0,259.0,0.9700374531835206,Curtobacterium phage Pize,2851068.0,nr,PSI-BLAST,Tillums
DAT87944.1,DAT87944.1,172.0,67.442,1.0,3.2e-77,240.0,230.0,172.0,0.7478260869565218,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Cp1
WP_331369422.1,WP_331369422.1,452.0,15.929,1.0,2.32e-75,262.0,559.0,426.0,0.7620751341681574,Methylobacterium ajmalii,2738439.0,nr,PSI-BLAST,GC1
DAR86067.1,DAR86067.1,238.0,21.849,1.0,2.76e-75,244.0,360.0,237.0,0.6583333333333333,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Av-1
HSH24519.1,HSH24519.1,270.0,32.593,1.0,2.87e-75,240.0,264.0,264.0,1.0,Massilibacterium sp.,1923872.0,nr,PSI-BLAST,Karezi
DAT31715.1,DAT31715.1,235.0,23.404,1.0,3.5e-75,243.0,360.0,234.0,0.65,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Av-1
DAD78869.1,DAD78869.1,293.0,29.693,1.0,6.47e-74,241.0,360.0,290.0,0.8055555555555556,Podoviridae sp. ctbO711,2826564.0,nr,PSI-BLAST,Av-1
DAN45936.1,DAN45936.1,235.0,22.979,1.0,3.13e-73,238.0,360.0,234.0,0.65,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Av-1
DAE11884.1,DAE11884.1,241.0,26.556,1.0,5.170000000000001e-73,234.0,255.0,237.0,0.9294117647058824,Podoviridae sp. ctXSp1,2825256.0,nr,PSI-BLAST,Curie
WP_182556610.1,WP_182556610.1,449.0,13.363,1.0,6.180000000000001e-73,253.0,559.0,428.0,0.7656529516994633,Methylorubrum thiocyanatum,47958.0,nr,PSI-BLAST,GC1
MCY0881657.1,MCY0881657.1,155.0,51.613,1.0,1.2400000000000001e-72,225.0,163.0,155.0,0.950920245398773,Bacillota bacterium,1879010.0,nr,PSI-BLAST,ABV
DAR80938.1,DAR80938.1,273.0,28.938,1.0,3.22e-72,234.0,267.0,263.0,0.9850187265917604,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Tillums
WP_254241616.1,WP_254241616.1,112.0,98.214,1.0,5.28e-72,225.0,245.0,112.0,0.4571428571428571,Bacillus thuringiensis,1428.0,nr,PSI-BLAST,Bam35
DAS78354.1,DAS78354.1,275.0,24.727,1.0,7.87e-72,237.0,360.0,270.0,0.75,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Av-1
DAR18440.1,DAR18440.1,235.0,22.979,1.0,8.980000000000001e-72,235.0,360.0,234.0,0.65,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Av-1
DAX77705.1,DAX77705.1,292.0,29.452,1.0,1.18e-71,235.0,360.0,273.0,0.7583333333333333,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Av-1
HWV46318.1,HWV46318.1,259.0,25.483,1.0,3.13e-71,229.0,259.0,259.0,1.0,Nitrospira sp.,70125.0,nr,PSI-BLAST,Ayka
DAK26855.1,DAK26855.1,210.0,25.238,1.0,2.05e-70,230.0,360.0,209.0,0.5805555555555556,Caudoviricetes sp.,2832643.0,nr,PSI-BLAST,Av-1
MCU7526581.1,MCU7526581.1,278.0,31.655,1.0,2.17e-70,228.0,264.0,261.0,0.9886363636363636,Ignavibacteria bacterium,2053306.0,nr,PSI-BLAST,Karezi
YP_010755995.1,YP_010755995.1,249.0,32.53,1.0,2.8e-70,228.0,267.0,247.0,0.9250936329588016,Curtobacterium phage Reje,2851069.0,nr,PSI-BLAST,Tillums
